FragmentID,NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,3.0 Example-Working,3.0 Example-Sleeping,3.0 Example-Preparing/consuming food,3.0 Example-X,3.0 Example-Y,3.0 Example-Notapplicable,3.6 You did not act/do something because you…-Feared for your safety,3.6 You did not act/do something because you…-Believed it was not your job/place,3.6 You did not act/do something because you…-Did not know how to help,3.6 You did not act/do something because you…-X,3.6 You did not act/do something because you…-Y,3.6 You did not act/do something because you…-Notapplicable,3.2 You did something because you-Could rely on support of public services,3.2 You did something because you-Felt responsible for dealing with it,3.2 You did something because you-Knew what to do/how to help,3.2 You did something because you-X,3.2 You did something because you-Y,3.2 You did something because you-Notapplicable,3.7 You decided to act/not act the way you did because-You did not have a choice,3.7 You decided to act/not act the way you did because-To you it was the right thing to do,3.7 You decided to act/not act the way you did because-It was an appropriate/acceptable thing to do,3.7 You decided to act/not act the way you did because-X,3.7 You decided to act/not act the way you did because-Y,3.7 You decided to act/not act the way you did because-Notapplicable,3.3 In this situation you…-Did not get personally involved,3.3 In this situation you…-Openly confronted the perpetrator,3.3 In this situation you…-X,3.3 In this situation you…-Notapplicable,3.4 In this situation you…-Acted gradually,3.4 In this situation you…-Acted immediately,3.4 In this situation you…-X,3.4 In this situation you…-Notapplicable,ConsentToParticipate,ConsentToShareStory,2.1 Are you related to/do you know either the victim or the perpetrator?,2.2 How is the victim related to the perpetrator?,2.3 What is the age category of the victim?,2.5 What is the gender of the perpetrator?,2.4 What is the gender of the victim?_Male,2.4 What is the gender of the victim?_Female,2.4 What is the gender of the victim?_Other,2.7 In addition to the victim and perpetrator who witnessed this situation?_Just you,2.7 In addition to the victim and perpetrator who witnessed this situation?_Family member(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Friend(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Acquaintance(s) of the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_People not known to the victim/perpetrator,2.7 In addition to the victim and perpetrator who witnessed this situation?_Underaged,2.7 In addition to the victim and perpetrator who witnessed this situation?_Neighbours,2.7 In addition to the victim and perpetrator who witnessed this situation?_You do not know,2.6 Where did this situation happen?,2.6 Other,2.8 Where did this situation happen?,3.1 Did you act/do something about this situation?,3.5 Have you contacted any services about this situation?,3.5 Other,4.1 The outcome of this situation for the victim was…,4.2 Situations like these…,5.1 If you were to witness a similar situation in the future you would…,6.5 Education,6.1 Gender,6.2 Age,6.6 Marital status,6.3 Ethnicity,6.3 Other,6.7 Monthly income,6.4 Attendance of religious services,6.8 Region of residence,6.11 Region originally from,6.11 Other,6.9 Residence,6.10 How long have you lived here for?,Experience,1.2 Title,ProjectID,ApplicationName,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
a35f72eb-9f81-420d-9b96-e10e7f3fe48a,293,,9/3/2019,9/3/2019,20.3158,58.444447,21.239756,0.5046198,0.50612885,,78.12011,10,11.879889,0.16879888,0.08660002,,,,,,,,68.64914,11.777778,19.573088,0.25461978,0.10199554,,,,,,,,,,Agree,Disagree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Private house,,Urban area,No,,,You do not know,Happen rarely,You do not know,Vocational education,Female,25-34,Single,Georgian,,500-1000 GEL,Not regularly,Guria,Guria,,Urban,More than 5 years,"ამ ბოლოს არ ხდება ასე, მაგრამ რამდენიმე წლის წინ შევსწრებივარ ცოლ-ქმრის ჩხუბს და ქმარმა რომ ვეღარ გაუმკლავდა ცოლს სიტყვიერად ადგა და დაარტყა",ძალადობაა ფიზიკური და შეურაწყოფა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
99681166-1384-4965-857a-01357e708b26,47,,8/29/2019,8/29/2019,38.943775,30.888895,30.16733,0.45611778,0.2674978,,9.736485,83.33333,6.930186,0.48596853,0.72166663,,,,,,,,56.137783,18.888891,24.973322,0.3441777,0.1635778,,,,,,,,,,Agree,Disagree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,1,,Private house,,Urban area,No,,,Negative,Happen all the time,Handle it differently,Bachelor or equivalent,Male,25-34,Single,Georgian,,1000-1500 GEL,Never,Tbilisi,Kakheti,,Urban,More than 5 years,"ჩემს მეზობლებს ყავთ 5 თუ 6 შვილი. კაცი სვავდა და სახლში მიდიოდა მთვრალი, ცოლიც არ უთმობდა. სულ ლანძღავდა და სამაგიეროდ ქმარი ჩემდა. ოღონდ არა ისე რომ ჩალურჯებულს ევლო და ამას უყურებდნენ ეს ბავშვები მთელი ცხოვრება. ერთ-ერთი ასეთი ფაქტის შემდეგ ქალმა პოლიციაში დარეკა. პოლიციამ ქმარს იარაღი აღმოუჩინა და ციხეში ჩასვეს. ქალი მორწმუნეა. მისი მამაო საქმეში ჩაერია და ცოლს სარჩელი გამოატანინა. საბოლოოდ შერიგდნენ და ერთად ცხოვრობენ. ქმარი გამოსწორდა, აღარც სვამს და აღარც ძალადობს.",ქმარი ცოლზე ძალადობდა ფსიქოლოგიურადაც და ფიზიკურადაც,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
9a057133-5707-4663-b107-8a0360a94941,124,,8/30/2019,8/30/2019,55.18921,44.666653,0.14413819,0.22477463,0.38681322,,62.69833,37.11111,0.19055787,0.18746114,0.3213822,,,,,,,1,94.36998,5.111107,0.51891893,0.030744724,0.044262215,,93.915436,6.084559,0.060845587,,,,,1,Agree,Disagree,"Yes, acquaintance of both",Other family member,Grown-up,Male,1,1,,1,,,1,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,You do not know,Happen rarely,You do not know,Bachelor or equivalent,Male,18-24,Single,Georgian,,500-1000 GEL,Never,Tbilisi,Kvemo kartli,,Urban,3-5 years,მეზობელ ოჯახის წევრებს შორის ოჯახური ძალადობა. ძალადობა იმ ფაქტის გამო მოხდა რომ ამ ცოლ ქმარს შვილმა არ მოიყვანა ის ადამიანი ცოლად რომელიც მშობლებს უნდოდათ. რეალურად არამარტო მეუღლეებს შორის იყო კონფლიქტი არამედ შვილიც იყო ამ საქმეში ჩარეული.,ოჯახური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
59263adc-0f61-4eee-ac02-1cf39ec806a5,340,,9/4/2019,9/4/2019,32.468105,34.888885,32.64301,0.5008745,0.30213776,,46.3885,5.5555573,48.055943,0.5083372,0.048111133,,,,,,,,85.72681,8.222221,6.050969,0.1016208,0.071204446,,96.26838,3.7316177,0.037316177,,,,,1,Agree,Agree,"Yes, acquaintance of both",Child/children of the perpetrator,Child,Male,,1,,,1,,,,1,,,Private house,,Urban area,No,Other,ბავშვის დედა ჩაერია და მე საჭირო აღარ ვიყავი. თან 5 წლის ვიყავი მაშინ,"Neither positive, nor negative",Happen often,Handle it differently,Incomplete higher education,Female,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Mtskheta-Mtianeti,,Urban,1-3 years,მეგობრის სახლში ვიყავი პატარაობისას. ვთამაშობდით. მისი მამა მოვიდა და დაარტყა ბავშვს უმიზეზოდ,საშინელება იყო. ახლაც მახსოვს,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
ec95cd4f-1f55-447d-9a27-856912717a84,341,,9/4/2019,9/4/2019,35.895683,33.999985,30.104334,0.47104323,0.29443988,,0.35505128,49.111107,50.533836,0.75089395,0.4253022,,,,,,,1,0.032989237,5.107735,94.85928,0.97477466,0.044262215,,,,,1,,,,1,Agree,Agree,"Yes, acquaintance of both",Other family member,Grown-up,Male,1,,,1,1,1,1,,,,,Other,საცხოვრებლის უბანში,Urban area,No,"No, you did not know who to contact",,You do not know,Happen rarely,Handle it the same way,Bachelor or equivalent,Male,35-44,Married/living together,Georgian,,1000-1500 GEL,Regularly,Mtskheta-Mtianeti,Mtskheta-Mtianeti,,Urban,More than 5 years,შევსწრებივარ ფაქტს როდესაც ჩემს მეზობლად მცხოვრებ ძმებს ანდერძით დატოვებული მანქანა ვერ გაეგოთ და ამის გამო ერთმანეთს როგორც სიტყვიერად ისე ფიზიკურადაც დაპირისპირებიდან .,ოჯახური კონფლიქტი,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
2627fc60-3ec5-4d6d-945d-3178832829e1,368,,9/5/2019,9/5/2019,24.385181,28.666672,46.94815,0.61281484,0.24825336,,,,,,,,11.018683,46.44445,42.536865,0.6575909,0.4022089,,9.6671095,84.22221,6.110674,0.48221782,0.72936445,,5.0919113,94.90809,0.9490809,,6.8566203,93.14338,0.9314338,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,1,,,,,,,,Public space,,Urban area,Yes,"No, they would not be helpful",,Positive,Happen rarely,Handle it the same way,Bachelor or equivalent,Male,18-24,Single,Georgian,,More then 3000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ქალი და კაცუ ჩხუბობდა. მომიწია ჩარევა. მარტო მე შევესწარი ისეთი სიტუაცია იყო,დაპირისპირება,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
1c7280a9-3a85-48f4-b1c8-57286d208f87,369,,9/5/2019,9/5/2019,20.47666,21.555557,57.96778,0.6874556,0.18667111,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,Agree,Agree,"Yes, acquaintance of the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,1,,Private house,,Urban area,No,,,Negative,Happen often,You do not know,Secondary education,Female,55 and older,Married/living together,Georgian,,0-500 GEL,Not regularly,Guria,Racha-Lechkhumi and Kvemo Svaneti,,Rural,More than 5 years,"Qals sheidzleba ki sheeshalos rame da ena grdzelic iyos, magram xelis dartyma ra sachiroa. Dedamtils tu 1 sityva utxra qmarma ratom unda scemos!",Dzaan didi damcirebaa cema da mtkivneulic,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
a926dbaa-be64-4c48-9b8a-cb51dd93b3f5,125,,8/30/2019,8/30/2019,34.03001,33.999985,31.970003,0.48969996,0.29443988,,0.07644043,94.44444,5.4791164,0.52701336,0.81788886,,,,,,,1,1.5689796,94.44444,3.9865773,0.512088,0.81788886,,40.38603,59.61397,0.5961397,,87.444855,12.555148,0.12555148,,Agree,Disagree,"Yes, related the victim",Spouse/partner of the perpetrator,Child,Male,,1,,1,,,,,,1,,Private house,,Urban area,Yes,"No, they would not be helpful",,Positive,Happen often,You do not know,Bachelor or equivalent,Female,45-54,Widowed,Georgian,,0-500 GEL,Regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,ცოლ-ქმარს შორის იყო კონფლიქტი იმის გამო რომ ორივე უმუშევარი იყო და მათ გააძცნდათ ფინანსური პრობლემები.,ფინანსური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Safari/537.36",,,,,,,,ge
aa2b2c31-9fc4-4568-8500-6eb0d16d63cc,190,,9/2/2019,9/2/2019,37.75306,31.777763,30.469175,0.46358055,0.27519542,,45.57727,8.666663,45.75607,0.500894,0.07505331,,,,,,,,85.423035,7.333336,7.243625,0.109102935,0.063506655,,,,,,,,,,Agree,Disagree,"Yes, acquaintance of the victim",Child/children of the perpetrator,Child,Other,1,,,,1,1,1,,,,,Private house,,Urban area,No,,,Negative,Happen all the time,You do not know,Bachelor or equivalent,Female,18-24,Single,Georgian,,1500_2000 GEL,Never,Tbilisi,Kvemo kartli,,Urban,More than 5 years,"ესეთი შემთხვევა მახსენდება ჩემს საახლობლოში. 20 წლამდე ბიჭია, რომელსაც მამამისი ძალიან ცუდად ექცევა, სიტყვიერ შეურაცხყოფას აყენებს  ძალიან ხშირად. ამ ბიჭს პირსინგი აქვს და როგორც ვიცი მალავს, რადგან ეშინია მამამისმა არ გაიგოს და არ მოკლას. გეია თუ არა არ ვიცი, მთელი ცხოვრება ისეთ სტრესშია, ალბათ თავის თავთან არ ვერ აღიარებს. როგორც გავიგე დედამისს უთქვამს ერთხელ, შენნაირ პიდარასტ შვილს მერჩივნა ბოზი შვილი მყოლოდაო",ფსიქოლოგიური ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
a4f09a05-27c3-4f91-8722-14101320f5af,370,,9/5/2019,9/5/2019,15.073408,33.111115,51.81548,0.68371034,0.28674224,,,,,,,,43.829628,39.77778,16.392593,0.36281484,0.34447557,,14.645547,38.444443,46.910007,0.6613223,0.33292887,,1.5625,98.4375,0.984375,,90.974266,9.025736,0.090257354,,Agree,Agree,No,Child/children of the perpetrator,Child,Female,1,,,,,,1,1,1,,,Public space,,Urban area,Yes,"Yes, 112",,Positive,Happen often,Handle it the same way,Incomplete higher education,Female,18-24,Single,Georgian,,More then 3000 GEL,Not regularly,Tbilisi,Mtskheta-Mtianeti,,Urban,3-5 years,"დედა სცემდა ბავშვს და არიდებდა, ქუჩაში ხდებოდა",ძალადობდა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L Build/OPM1.171019.019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36",,,,,,,,ge
e54f94b7-ed53-42d7-950c-2fd1e53b686e,48,,8/29/2019,8/29/2019,,,,,,1,16.055168,16.222221,67.72261,0.7583372,0.14048444,,,,,,,1,79.85285,14,6.1471543,0.13147154,0.12123999,,96.26838,3.7316177,0.037316177,,,,,1,Agree,Agree,"Yes, related the victim",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,1,,,,,,,Private house,,Urban area,No,"No, you did not know who to contact",,"Neither positive, nor negative",Happen all the time,You do not know,Bachelor or equivalent,Female,25-34,Single,Georgian,,1500_2000 GEL,Not regularly,Mtskheta-Mtianeti,Mtskheta-Mtianeti,,Urban,More than 5 years,მეუღლე ნასვამ მსგომარეობაში ფიზიკურად ძალადობდა მეუღლეზე.,უსამართლობის განცდა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/11.4.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBCR/GEOCELL]",,,,,,,,ge
ffb572f2-71d9-4a60-ac69-e379864e53fe,371,,9/5/2019,9/5/2019,34.394855,31.777763,33.82738,0.49716264,0.27519542,,10.030005,82,7.969995,0.48969996,0.71011996,,,,,,,,8.247253,4.2222214,87.53053,0.89641637,0.03656443,,,,,,,,,,Agree,Disagree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,,,,Public transport,,Urban area,No,,,You do not know,Happen often,You do not know,Bachelor or equivalent,Male,18-24,Single,Georgian,,1500_2000 GEL,Not regularly,Tbilisi,Tbilisi,,Urban,More than 5 years,რამოდენიმე კვირის წინ შევესწარი ტრანსპორტში ცოლ-ქმარი ჩხუბობდა. უფრო სწორედ ქმარი უყვიროდა და აგინებდა და ცოლი პასუხსაც ვერ იბრუნებდა. კი მინდოდა ჩარევა მარა რამდენად ჩემი საქმე იყო არ ვიცოდი და თან შარს ავიკიდებდი უეჭველი.,საჯარო სივრცეში ძალადობა,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; Lenovo TB-X605L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36",,,,,,,,ge
96c4facb-1ffa-4821-9767-b8391b6a20e6,25,,8/20/2019,8/20/2019,46.620716,25.307333,28.071949,0.40725616,0.21916151,,22.82874,24.406433,52.764828,0.6496804,0.21135971,,,,,,,1,20.811953,14.046075,65.14197,0.7216501,0.12163899,,32.077015,67.92299,0.67922986,,21.167929,78.83207,0.7883207,,Agree,Agree,"Yes, related to both",Spouse/partner of the perpetrator,Grown-up,Male,1,1,,,1,,,,,,,Private house,,Urban area,No,"No, they would not be helpful",,Negative,Happen often,Handle it the same way,Bachelor or equivalent,Female,18-24,Single,Georgian,,More then 3000 GEL,Never,Tbilisi,Tbilisi,,Urban,More than 5 years,"ოჯახში, ლუდომანიით შეპყრობილი ადამიანი არის ძალიან აგრესიული. ფიზიკურად არა, თუმცა მუდმივად გამოხატავს აგრესიას ყველას მიმართ.",:/,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-G950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.111 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/234.0.0.30.115;]",,,,,,,,ge
c06d4959-607d-4bfb-a6a0-3a2e91d1d6bd,126,,9/1/2019,9/1/2019,60.23454,16.666672,23.09879,0.31432125,0.14433335,,,,,,,1,,,,,,,59.504856,21.111113,19.384031,0.2993959,0.18282224,,,,,,,,,,Agree,Agree,"Yes, acquaintance of both",Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,,,1,,Private house,,Urban area,No,,,"Neither positive, nor negative",Happen often,You do not know,Primary education,Female,55 and older,Widowed,Georgian,,0-500 GEL,Never,Guria,Racha-Lechkhumi and Kvemo Svaneti,,Urban,More than 5 years,Kacs rom dzinavs da qali rom bostanshia mai tua dzaladoba neta? Mere qalma unda alagos saxlic da aketos sachmelic. Aba ra qnas kaci tom zarmacia? Dzaladoba kia mgoni magi mara kaciza yurebac ar varga rois adgeba da izams rames 😂🙈,"Ra vici, monoba qvia magas",undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.132 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/230.0.0.12.117;]",,,,,,,,ge
d08041be-606e-4ddd-9650-05700810ddd6,243,,9/3/2019,9/3/2019,50.547707,0.22222136,49.230072,0.49341184,0.00192446,,8.383533,0.22222136,91.39425,0.91505367,0.00192446,,,,,,,,96.522835,1.5555573,1.921615,0.026993936,0.013471115,,,,,,,,,,Agree,Agree,No,Spouse/partner of the perpetrator,Grown-up,Male,,1,,,,,,1,1,,,Public space,,Urban area,No,,,Negative,Happen often,Handle it differently,Secondary education,Female,Under 18,Single,Georgian,,1000-1500 GEL,Not regularly,Tbilisi,Mtskheta-Mtianeti,,Urban,More than 5 years,ვაკის პარკში ვიჯექი. პატარა ვიყავი. ჩემს წინ იჯდა წყვილი. უეცრად მამაკაცმა ტელეფონი დაბლა დაახეთქა და ხმამაღლა ყვირილი დაიწყო. ხელის დასარტყმელადაც გაიწია მაგრამ არ დაურტყამს. ქალმა ტირილი დაიწყო და შემდეგ ერთერთი წავიდა.,სიმხეცე.,undp_ipv_ge,"SenseMaker New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1",,,,,,,,ge
